"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"1876","1","Cancellation of expired debt","2001-11-12","start-actual","2001-11-12","end-actual","China","CHN","Rwanda","RWA","600","Action Relating to Debt","Completion","2001","2001","22737216.13","0.0"
"1867","1","Cancellation of expired loans","2001-11-12","start-actual","2001-11-12","end-actual","China","CHN","Rwanda","RWA","600","Action Relating to Debt","Completion","2001","2001","4489602.646","0.0"
"1877","1","Grant for bilateral projects","","start-actual","","end-actual","China","CHN","Rwanda","RWA","998","Unallocated / Unspecified","Pipeline/identification","2001","2001","6026828.804","0.0"
"1874","1","Grant to boost rice production","","start-actual","","end-actual","China","CHN","Rwanda","RWA","310","Agriculture, Forestry, Fishing","Pipeline/identification","2001","2001","6005765.165","0.0"
"1837","1","Economic development grant","","start-actual","","end-actual","China","CHN","Rwanda","RWA","998","Unallocated / Unspecified","Pipeline/identification","2000","2000","4100368.34","0.0"
"1843","1","Grant for feasibility study for rail project","","start-actual","","end-actual","China","CHN","Rwanda","RWA","210","Transport and Storage","Pipeline/identification","2000","2000","4100368.34","0.0"
"17358","1","Grant for irrigation scheme","","start-actual","","end-actual","China","CHN","Rwanda","RWA","310","Agriculture, Forestry, Fishing","Pipeline/identification"," "," ","0.0","0.0"
"17238","1","Nyarutarama and Kinyinya road construction project","","start-actual","","end-actual","China","CHN","Rwanda","RWA","210","Transport and Storage","Completion"," "," ","0.0","0.0"
"36101","1","China donates 50 million Yuan to support the Rwandan government","","start-actual","","end-actual","China","CHN","Rwanda","RWA","510","General budget support","Pipeline/identification"," "," ","0.0","0.0"
"35322","1","China donates TV and computers to Inyange Girls School of Sciences","2014-03-07","start-actual","","end-actual","China","CHN","Rwanda","RWA","110","Education","Completion","2014","2014","0.0","0.0"
"36090","1","China donates solar energy kit systems to Rwanda","","start-actual","","end-actual","China","CHN","Rwanda","RWA","230","Energy Generation and Supply","Completion"," "," ","0.0","0.0"
"36100","1","Chinese medical team 2014-2016 arrives in Rwanda","","start-actual","","end-actual","China","CHN","Rwanda","RWA","120","Health","Completion"," "," ","0.0","0.0"
"33736","1","China Provides 73.85 million USD Loan to Zanzibar for Karume Airport","2011-02-01","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Completion","2011","2013","71084257.06","0.0"
"36072","1","China donates furniture to Tanzania's Nyerere International Convention Centre (link to ID#36070)","","start-actual","","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Pipeline/identification","2013","2013","745205.9004","0.0"
"30311","1","Sewing Machines and bikes for Zanzibar Women's Group","","start-actual","","end-actual","China","CHN","Tanzania","TZA","420","Women","Completion","2013","2013","4585.882464","0.0"
"30603","1","National ICT Broad Infrastructure Project Phase 3","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Pipeline/identification","2013","2013","369724770.6","0.0"
"30937","1","China Exim provides 200 million USD loan for port in Zanzibar","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification","2013","2013","183486238.5","0.0"
"30615","1","China Provides Shipping Container Inspection Equipment to Tanzania","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification","2013","2013","3302752.294","0.0"
"30586","1","Military residential houses ","","start-actual","","end-actual","China","CHN","Tanzania","TZA","150","Government and Civil Society","Pipeline/identification","2013","2013","261467889.9","0.0"
"30966","1","China pledges to construct Centre for Research and Training on Alternative Energy in Tanzania","","start-actual","","end-actual","China","CHN","Tanzania","TZA","230","Energy Generation and Supply","Pipeline/identification","2013","2013","124770642.2","0.0"
"30612","1","China provides interest free loan to Tanzania (linked to #30332, #30320, #30606, #30599, #30607, #30597, #30330, #30437, #30603, #30604)","","start-actual","","end-actual","China","CHN","Tanzania","TZA","510","General budget support","Pipeline/identification"," "," ","0.0","0.0"
"30616","1","Mtwara Port and power transmissions","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification"," "," ","0.0","0.0"
"30617","1","Tanga Port","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification"," "," ","0.0","0.0"
"35026","1","23rd Chinese medical team","","start-actual","","end-actual","China","CHN","Tanzania","TZA","120","Health","Implementation"," "," ","0.0","0.0"
"35025","1","China sends 25th medical team to Zanzibar","","start-actual","","end-actual","China","CHN","Tanzania","TZA","120","Health","Implementation"," "," ","0.0","0.0"
"31280","1","Confucius Institute at the University of Dar es Salaam","","start-actual","2013-10-09","end-actual","China","CHN","Tanzania","TZA","110","Education","Completion","2013","2013","0.0","0.0"
"30330","1","Cultural Center in Tanzania","","start-actual","","end-actual","China","CHN","Tanzania","TZA","330","Trade and Tourism","Pipeline/identification"," "," ","0.0","0.0"
"30602","1","Infrastructure Development Cooperation Phase 1","","start-actual","","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Pipeline/identification"," "," ","0.0","0.0"
"30607","1","Television Broadcast Truck to TBC","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Pipeline/identification"," "," ","0.0","0.0"
"30589","1","WAMA donation","","start-actual","2013-03-23","end-actual","China","CHN","Tanzania","TZA","420","Women","Completion","2013","2013","0.0","0.0"
"30597","1","Bagamoyo Port rail and road project","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification"," "," ","0.0","0.0"
"30332","1","Loan for Bagamoyo Port Project","","start-actual","","end-actual","China","CHN","Tanzania","TZA","330","Trade and Tourism","Pipeline/identification"," "," ","0.0","0.0"
"30614","1","Abdallah Mzee Hospital Rehabilitation","","start-actual","","end-actual","China","CHN","Tanzania","TZA","120","Health","Implementation"," "," ","0.0","0.0"
"30183","1","China Loans Tanzania 1.1 billion USD to Construct the Mtwara-Dar Es Salaam Gas Pipeline","2012-11-01","start-actual","","end-actual","China","CHN","Tanzania","TZA","320","Industry, Mining, Construction","Implementation","2012","2012","1029588266.0","0.0"
"30293","1","524 million USD loan for the expansion of Dar es Salaam Port","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Implementation","2012","2012","439681269.7","0.0"
"30712","1","Medical Team deployed in Dodoma, Tabora and Mara regional hospitals, and the Muhimbili National Hospital","2012-08-01","start-actual","","end-actual","China","CHN","Tanzania","TZA","120","Health","Implementation","2012","2012","0.0","0.0"
"30290","1","Tanzania Receives Hybrid Rice Technology","","start-actual","","end-actual","China","CHN","Tanzania","TZA","310","Agriculture, Forestry, Fishing","Implementation"," "," ","0.0","0.0"
"31169","1"," Broadcasting Technical Cooperation Project in Zanzibar","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Completion"," "," ","0.0","0.0"
"30309","1","Changzhou City Police Bureau donates laptops","","start-actual","","end-actual","China","CHN","Tanzania","TZA","150","Government and Civil Society","Completion","2012","2012","7564.320438","0.0"
"30307","1","Computers and Books for Tanzania's National Central Library","","start-actual","2012-09-24","end-actual","China","CHN","Tanzania","TZA","110","Education","Completion","2012","2012","252144.065","0.0"
"31279","1","Confucius Institute at University of Dodoma","","start-actual","2013-04-28","end-actual","China","CHN","Tanzania","TZA","110","Education","Completion","2013","2013","0.0","0.0"
"1924","1","Preferential Loans for Mobile Telecom Network Construction","","start-actual","","end-actual","China","CHN","Tanzania","TZA","220","Communications","Pipeline/identification","2011","2011","53881776.74","0.0"
"35665","1","24th Chinese medical team to Zanzibar","","start-actual","","end-actual","China","CHN","Tanzania","TZA","120","Health","Completion"," "," ","0.0","0.0"
"33053","1","Chinese Specialists Train Tanzanian Children in Group Calisthenics Performance","","start-actual","","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Completion"," "," ","0.0","0.0"
"1925","1","Grant for Public Transportation","","start-actual","","end-actual","China","CHN","Tanzania","TZA","150","Government and Civil Society","Pipeline/identification","2011","2011","8289504.114","0.0"
"1934","1","Sporting gear","","start-actual","2011-10-26","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Completion","2011","2011","0.0","0.0"
"1926","1","Vehicle Donation","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification","2011","2011","4725017.345","0.0"
"30938","1","Expansion of Karume Airport on Pemba Island","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Implementation","2011","2011","58026528.8","0.0"
"33052","1","China Aid Tanzania: Ministry of Foreign Affairs Office Building","","start-actual","","end-actual","China","CHN","Tanzania","TZA","150","Government and Civil Society","Implementation"," "," ","0.0","0.0"
"30437","1","Construction of Julius Nyerere Convention Center","","start-actual","2013-03-25","end-actual","China","CHN","Tanzania","TZA","150","Government and Civil Society","Completion","2010","2013","31051188.37","0.0"
"680","1","Zanzibar International Airport Terminal II","2012-02-01","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Implementation","2010","2012","66049709.06","0.0"
"33050","1","22nd Chinese medical team ","2011-08-18","start-actual","","end-actual","China","CHN","Tanzania","TZA","120","Health","Completion","2011","2011","0.0","0.0"
"30711","1","Chinese Medical Team deployed in Unguja and Pemba islands","","start-actual","","end-actual","China","CHN","Tanzania","TZA","120","Health","Completion"," "," ","0.0","0.0"
"1923","1","China donates 64 million TZS worth of medical equipment to Zanzibar","","start-actual","2010-03-11","end-actual","China","CHN","Tanzania","TZA","120","Health","Completion","2010","2010","42219.86545","0.0"
"33049","1","Chinese General Chamber of Commerce Donate Motorcycles to Dar es Salaam","","start-actual","","end-actual","China","CHN","Tanzania","TZA","150","Government and Civil Society","Completion"," "," ","0.0","0.0"
"25599","1","Donation to Zayedesa","","start-actual","","end-actual","China","CHN","Tanzania","TZA","110","Education","Implementation"," "," ","0.0","0.0"
"1917","1","Economic and Technical Cooperation","","start-actual","","end-actual","China","CHN","Tanzania","TZA","998","Unallocated / Unspecified","Pipeline/identification","2010","2010","9296762.985","0.0"
"23220","1","Embassy Donation","","start-actual","2010-03-29","end-actual","China","CHN","Tanzania","TZA","430","Other","Completion","2010","2010","171518.2034","0.0"
